metric,metric_family,group_type,group,value_weighted_0_100,survey_year,survey_quarter,sample_confidence,n_valid_weighted,data_status
democracy_satisfaction_country,democracy_satisfaction,gender,female,39.5238,2021,Q2,high,468,ok
democracy_satisfaction_country,democracy_satisfaction,gender,male,41.1306,2021,Q2,high,538,ok
democracy_satisfaction_country,democracy_satisfaction,occupation_group,manual_worker,36.301,2021,Q2,low,72,ok
democracy_satisfaction_country,democracy_satisfaction,occupation_group,self_employed,39.9448,2021,Q2,medium,152,ok
democracy_satisfaction_country,democracy_satisfaction,occupation_group,service_worker,38.723,2021,Q2,medium,105,ok
democracy_satisfaction_country,democracy_satisfaction,occupation_group,student,35.8393,2021,Q2,low,97,ok
democracy_satisfaction_country,democracy_satisfaction,occupation_group,unemployed,23.9331,2021,Q2,low,98,ok
democracy_satisfaction_country,democracy_satisfaction,occupation_group,white_collar,40.8424,2021,Q2,medium,106,ok
democracy_satisfaction_country,democracy_satisfaction,social_class_group,lower_or_working_class,35.933,2021,Q2,high,406,ok
democracy_satisfaction_country,democracy_satisfaction,social_class_group,middle_class,42.2816,2021,Q2,high,520,ok
democracy_satisfaction_country,democracy_satisfaction,social_class_group,upper_class,74.5845,2021,Q2,low,4,ok
democracy_satisfaction_country,democracy_satisfaction,social_class_group,upper_middle_class,53.0596,2021,Q2,low,62,ok
democracy_satisfaction_eu,democracy_satisfaction,age_group,15-17,51.1565,2021,Q2,low,13,ok
democracy_satisfaction_eu,democracy_satisfaction,age_group,18-24,40.6537,2021,Q2,low,80,ok
democracy_satisfaction_eu,democracy_satisfaction,age_group,25-39,43.197,2021,Q2,medium,249,ok
democracy_satisfaction_eu,democracy_satisfaction,age_group,40-54,41.6739,2021,Q2,high,354,ok
democracy_satisfaction_eu,democracy_satisfaction,age_group,55+,45.6829,2021,Q2,medium,289,ok
democracy_satisfaction_eu,democracy_satisfaction,all,all,43.6285,2021,Q2,high,985,ok
democracy_satisfaction_eu,democracy_satisfaction,education_group,high_education,45.6064,2021,Q2,high,480,ok
democracy_satisfaction_eu,democracy_satisfaction,education_group,low_education,43.1475,2021,Q2,medium,129,ok
democracy_satisfaction_eu,democracy_satisfaction,education_group,medium_education,40.4311,2021,Q2,medium,238,ok
democracy_satisfaction_eu,democracy_satisfaction,education_group,student_still_studying,43.6685,2021,Q2,low,97,ok
democracy_satisfaction_eu,democracy_satisfaction,financial_difficulty_group,high_financial_pressure,40.8724,2021,Q2,medium,263,ok
democracy_satisfaction_eu,democracy_satisfaction,financial_difficulty_group,low_financial_pressure,49.9989,2021,Q2,medium,298,ok
democracy_satisfaction_eu,democracy_satisfaction,financial_difficulty_group,medium_financial_pressure,41.0689,2021,Q2,high,424,ok
democracy_satisfaction_eu,democracy_satisfaction,gender,female,43.2265,2021,Q2,high,451,ok
democracy_satisfaction_eu,democracy_satisfaction,gender,male,44.042,2021,Q2,high,534,ok
democracy_satisfaction_eu,democracy_satisfaction,occupation_group,manual_worker,38.77,2021,Q2,low,71,ok
democracy_satisfaction_eu,democracy_satisfaction,occupation_group,self_employed,43.2412,2021,Q2,medium,151,ok
democracy_satisfaction_eu,democracy_satisfaction,occupation_group,service_worker,39.602,2021,Q2,medium,104,ok
democracy_satisfaction_eu,democracy_satisfaction,occupation_group,student,43.6685,2021,Q2,low,97,ok
democracy_satisfaction_eu,democracy_satisfaction,occupation_group,unemployed,32.4158,2021,Q2,low,97,ok
democracy_satisfaction_eu,democracy_satisfaction,occupation_group,white_collar,47.7873,2021,Q2,medium,105,ok
democracy_satisfaction_eu,democracy_satisfaction,social_class_group,lower_or_working_class,41.1484,2021,Q2,high,393,ok
democracy_satisfaction_eu,democracy_satisfaction,social_class_group,middle_class,44.5114,2021,Q2,high,512,ok
democracy_satisfaction_eu,democracy_satisfaction,social_class_group,upper_class,74.5845,2021,Q2,low,4,ok
democracy_satisfaction_eu,democracy_satisfaction,social_class_group,upper_middle_class,49.0173,2021,Q2,low,62,ok
left_right_placement,political_space,age_group,15-17,34.9241,2021,Q2,low,6,ok
left_right_placement,political_space,age_group,18-24,45.1005,2021,Q2,low,74,ok
left_right_placement,political_space,age_group,25-39,46.3666,2021,Q2,medium,230,ok
left_right_placement,political_space,age_group,40-54,47.5621,2021,Q2,high,327,ok
left_right_placement,political_space,age_group,55+,50.7515,2021,Q2,medium,275,ok
left_right_placement,political_space,all,all,48.228,2021,Q2,high,912,ok
left_right_placement,political_space,education_group,high_education,48.0109,2021,Q2,high,463,ok
left_right_placement,political_space,education_group,low_education,52.8462,2021,Q2,medium,117,ok
left_right_placement,political_space,education_group,medium_education,47.0058,2021,Q2,medium,211,ok
left_right_placement,political_space,education_group,student_still_studying,42.6326,2021,Q2,low,81,ok
left_right_placement,political_space,financial_difficulty_group,high_financial_pressure,47.5111,2021,Q2,medium,241,ok
left_right_placement,political_space,financial_difficulty_group,low_financial_pressure,51.3172,2021,Q2,medium,282,ok
left_right_placement,political_space,financial_difficulty_group,medium_financial_pressure,46.5399,2021,Q2,high,389,ok
left_right_placement,political_space,gender,female,47.0036,2021,Q2,high,425,ok
left_right_placement,political_space,gender,male,49.5328,2021,Q2,high,487,ok
left_right_placement,political_space,occupation_group,manual_worker,46.5708,2021,Q2,low,65,ok
left_right_placement,political_space,occupation_group,self_employed,47.0063,2021,Q2,medium,138,ok
left_right_placement,political_space,occupation_group,service_worker,41.5745,2021,Q2,low,92,ok
left_right_placement,political_space,occupation_group,student,42.6326,2021,Q2,low,81,ok
left_right_placement,political_space,occupation_group,unemployed,43.5533,2021,Q2,low,75,ok
left_right_placement,political_space,occupation_group,white_collar,44.4309,2021,Q2,low,99,ok
left_right_placement,political_space,social_class_group,lower_or_working_class,45.1979,2021,Q2,high,371,ok
left_right_placement,political_space,social_class_group,middle_class,49.71,2021,Q2,high,466,ok
left_right_placement,political_space,social_class_group,upper_class,56.6915,2021,Q2,low,4,ok
left_right_placement,political_space,social_class_group,upper_middle_class,55.0941,2021,Q2,low,62,ok
democracy_satisfaction_country,democracy_satisfaction,age_group,15-17,49.7816,2021,Q2,low,17,ok
democracy_satisfaction_country,democracy_satisfaction,age_group,18-24,52.4584,2021,Q2,low,58,ok
democracy_satisfaction_country,democracy_satisfaction,age_group,25-39,47.0548,2021,Q2,medium,167,ok
democracy_satisfaction_country,democracy_satisfaction,age_group,40-54,48.7708,2021,Q2,medium,234,ok
democracy_satisfaction_country,democracy_satisfaction,age_group,55+,52.3149,2021,Q2,high,308,ok
democracy_satisfaction_country,democracy_satisfaction,all,all,50.2505,2021,Q2,high,784,ok
democracy_satisfaction_country,democracy_satisfaction,education_group,high_education,50.6558,2021,Q2,medium,245,ok
democracy_satisfaction_country,democracy_satisfaction,education_group,low_education,54.7041,2021,Q2,medium,173,ok
democracy_satisfaction_country,democracy_satisfaction,education_group,medium_education,47.329,2021,Q2,high,306,ok
democracy_satisfaction_country,democracy_satisfaction,education_group,student_still_studying,49.6491,2021,Q2,low,58,ok
democracy_satisfaction_country,democracy_satisfaction,financial_difficulty_group,high_financial_pressure,45.7842,2021,Q2,medium,208,ok
democracy_satisfaction_country,democracy_satisfaction,financial_difficulty_group,low_financial_pressure,55.9676,2021,Q2,medium,148,ok
democracy_satisfaction_country,democracy_satisfaction,financial_difficulty_group,medium_financial_pressure,50.3872,2021,Q2,high,428,ok
democracy_satisfaction_country,democracy_satisfaction,gender,female,49.3017,2021,Q2,high,410,ok
democracy_satisfaction_country,democracy_satisfaction,gender,male,51.347,2021,Q2,high,374,ok
democracy_satisfaction_country,democracy_satisfaction,occupation_group,manual_worker,45.7731,2021,Q2,low,65,ok
democracy_satisfaction_country,democracy_satisfaction,occupation_group,self_employed,48.9021,2021,Q2,medium,124,ok
democracy_satisfaction_country,democracy_satisfaction,occupation_group,service_worker,50.1492,2021,Q2,medium,102,ok
democracy_satisfaction_country,democracy_satisfaction,occupation_group,student,49.6491,2021,Q2,low,58,ok
democracy_satisfaction_country,democracy_satisfaction,occupation_group,unemployed,38.1219,2021,Q2,low,45,ok
democracy_satisfaction_country,democracy_satisfaction,occupation_group,white_collar,48.9534,2021,Q2,low,91,ok
democracy_satisfaction_country,democracy_satisfaction,social_class_group,lower_or_working_class,49.4083,2021,Q2,high,324,ok
democracy_satisfaction_country,democracy_satisfaction,social_class_group,middle_class,49.5591,2021,Q2,high,424,ok
democracy_satisfaction_country,democracy_satisfaction,social_class_group,upper_middle_class,72.8044,2021,Q2,low,18,ok
democracy_satisfaction_eu,democracy_satisfaction,age_group,15-17,43.8135,2021,Q2,low,21,ok
democracy_satisfaction_eu,democracy_satisfaction,age_group,18-24,47.6224,2021,Q2,low,69,ok
democracy_satisfaction_eu,democracy_satisfaction,age_group,25-39,40.8878,2021,Q2,medium,210,ok
democracy_satisfaction_eu,democracy_satisfaction,age_group,40-54,39.0275,2021,Q2,medium,295,ok
democracy_satisfaction_eu,democracy_satisfaction,age_group,55+,40.0029,2021,Q2,high,385,ok
democracy_satisfaction_eu,democracy_satisfaction,all,all,40.757,2021,Q2,high,980,ok
democracy_satisfaction_eu,democracy_satisfaction,education_group,high_education,39.8947,2021,Q2,high,321,ok
democracy_satisfaction_eu,democracy_satisfaction,education_group,low_education,41.4919,2021,Q2,medium,209,ok
democracy_satisfaction_eu,democracy_satisfaction,education_group,medium_education,39.8836,2021,Q2,high,378,ok
democracy_satisfaction_eu,democracy_satisfaction,education_group,student_still_studying,46.3155,2021,Q2,low,69,ok
democracy_satisfaction_eu,democracy_satisfaction,financial_difficulty_group,high_financial_pressure,37.0841,2021,Q2,medium,274,ok
democracy_satisfaction_eu,democracy_satisfaction,financial_difficulty_group,low_financial_pressure,45.0471,2021,Q2,medium,174,ok
democracy_satisfaction_eu,democracy_satisfaction,financial_difficulty_group,medium_financial_pressure,41.1601,2021,Q2,high,532,ok
democracy_satisfaction_eu,democracy_satisfaction,gender,female,40.9776,2021,Q2,high,496,ok
democracy_satisfaction_eu,democracy_satisfaction,gender,male,40.5205,2021,Q2,high,484,ok
democracy_satisfaction_eu,democracy_satisfaction,occupation_group,manual_worker,41.0005,2021,Q2,low,89,ok
democracy_satisfaction_eu,democracy_satisfaction,occupation_group,self_employed,37.0882,2021,Q2,medium,165,ok
democracy_satisfaction_eu,democracy_satisfaction,occupation_group,service_worker,38.7527,2021,Q2,medium,129,ok
democracy_satisfaction_eu,democracy_satisfaction,occupation_group,student,46.3155,2021,Q2,low,69,ok
democracy_satisfaction_eu,democracy_satisfaction,occupation_group,unemployed,31.2104,2021,Q2,low,75,ok
democracy_satisfaction_eu,democracy_satisfaction,occupation_group,white_collar,46.6206,2021,Q2,medium,100,ok
democracy_satisfaction_eu,democracy_satisfaction,social_class_group,lower_or_working_class,42.405,2021,Q2,high,398,ok
democracy_satisfaction_eu,democracy_satisfaction,social_class_group,middle_class,38.7541,2021,Q2,high,545,ok
democracy_satisfaction_eu,democracy_satisfaction,social_class_group,upper_middle_class,60.8366,2021,Q2,low,18,ok
employment_country_situation,economy,age_group,15-17,25.8487,2021,Q2,low,21,ok
employment_country_situation,economy,age_group,18-24,24.4297,2021,Q2,low,71,ok
employment_country_situation,economy,age_group,25-39,20.2314,2021,Q2,medium,213,ok
employment_country_situation,economy,age_group,40-54,17.0907,2021,Q2,high,302,ok
employment_country_situation,economy,age_group,55+,16.5069,2021,Q2,high,402,ok
employment_country_situation,economy,all,all,18.424,2021,Q2,high,1009,ok
employment_country_situation,economy,education_group,high_education,20.9751,2021,Q2,high,326,ok
employment_country_situation,economy,education_group,low_education,15.0968,2021,Q2,medium,229,ok
employment_country_situation,economy,education_group,medium_education,16.8471,2021,Q2,high,383,ok
employment_country_situation,economy,education_group,student_still_studying,24.7952,2021,Q2,low,68,ok
employment_country_situation,economy,financial_difficulty_group,high_financial_pressure,12.4533,2021,Q2,medium,293,ok
employment_country_situation,economy,financial_difficulty_group,low_financial_pressure,25.0912,2021,Q2,medium,177,ok
employment_country_situation,economy,financial_difficulty_group,medium_financial_pressure,19.3412,2021,Q2,high,539,ok
employment_country_situation,economy,gender,female,17.4536,2021,Q2,high,510,ok
employment_country_situation,economy,gender,male,19.4627,2021,Q2,high,499,ok
employment_country_situation,economy,occupation_group,manual_worker,18.8119,2021,Q2,low,91,ok
employment_country_situation,economy,occupation_group,self_employed,12.9177,2021,Q2,medium,172,ok
employment_country_situation,economy,occupation_group,service_worker,18.8363,2021,Q2,medium,133,ok
employment_country_situation,economy,occupation_group,student,24.7952,2021,Q2,low,68,ok
employment_country_situation,economy,occupation_group,unemployed,7.9698,2021,Q2,low,78,ok
employment_country_situation,economy,occupation_group,white_collar,24.8132,2021,Q2,medium,101,ok
employment_country_situation,economy,social_class_group,lower_or_working_class,16.9656,2021,Q2,high,415,ok
employment_country_situation,economy,social_class_group,middle_class,19.0624,2021,Q2,high,551,ok
employment_country_situation,economy,social_class_group,upper_middle_class,40.8491,2021,Q2,low,18,ok
expectation_national_economy,economy,age_group,15-17,51.5985,2021,Q2,low,21,ok
expectation_national_economy,economy,age_group,15-17,55.9115,2021,Q2,low,19,ok
