question_leader_primary,metric_family,metric_name,group_type,group,response_option,share_weighted_valid,survey_year,survey_quarter,sample_confidence
,leader_accountability_blame,Ευθύνη/χρέωση: Για την κατάσταση στα μέσα ενημέρωσης,region_group,Αττική,none,16.4587,2022,Q4,high
,leader_accountability_blame,Ευθύνη/χρέωση: Για την κατάσταση στα μέσα ενημέρωσης,region_group,Αττική,Αλέξης Τσίπρας,18.2693,2022,Q4,high
,leader_accountability_blame,Ευθύνη/χρέωση: Για την κατάσταση στα μέσα ενημέρωσης,region_group,Αττική,Κυριάκος Μητσοτάκης,65.2719,2022,Q4,high
,leader_accountability_blame,Ευθύνη/χρέωση: Για τις υποκλοπές,region_group,Αττική,none,19.1904,2022,Q4,high
,leader_accountability_blame,Ευθύνη/χρέωση: Για τις υποκλοπές,region_group,Αττική,Αλέξης Τσίπρας,9.1032,2022,Q4,high
,leader_accountability_blame,Ευθύνη/χρέωση: Για τις υποκλοπές,region_group,Αττική,Κυριάκος Μητσοτάκης,71.7065,2022,Q4,high
,leader_accountability_blame,Ευθύνη/χρέωση: Για τους πλειστηριασμούς πρώτης κατοικίας,region_group,Αττική,none,17.2502,2022,Q4,high
,leader_accountability_blame,Ευθύνη/χρέωση: Για τους πλειστηριασμούς πρώτης κατοικίας,region_group,Αττική,Αλέξης Τσίπρας,31.9462,2022,Q4,high
,leader_accountability_blame,Ευθύνη/χρέωση: Για τους πλειστηριασμούς πρώτης κατοικίας,region_group,Αττική,Κυριάκος Μητσοτάκης,50.8036,2022,Q4,high
,leader_accountability_blame,Ευθύνη/χρέωση: Για τους χαμηλούς μισθούς/συντάξεις,region_group,Αττική,none,20.3769,2022,Q4,high
,leader_accountability_blame,Ευθύνη/χρέωση: Για τους χαμηλούς μισθούς/συντάξεις,region_group,Αττική,Αλέξης Τσίπρας,31.5291,2022,Q4,high
,leader_accountability_blame,Ευθύνη/χρέωση: Για τους χαμηλούς μισθούς/συντάξεις,region_group,Αττική,Κυριάκος Μητσοτάκης,48.094,2022,Q4,high
,leader_trait,Ασυμβίβαστος με τα συμφέροντα,region_group,Αττική,Αλέξης Τσίπρας,62.2836,2022,Q4,high
,leader_trait,Ασυμβίβαστος με τα συμφέροντα,region_group,Αττική,Κυριάκος Μητσοτάκης,37.7164,2022,Q4,high
,leader_trait,Εκφράζει το μεσαίο χώρο,region_group,Αττική,Αλέξης Τσίπρας,56.1137,2022,Q4,high
,leader_trait,Εκφράζει το μεσαίο χώρο,region_group,Αττική,Κυριάκος Μητσοτάκης,43.8863,2022,Q4,high
,leader_trait,Κοντά στους πολίτες,region_group,Αττική,Αλέξης Τσίπρας,55.8536,2022,Q4,high
,leader_trait,Κοντά στους πολίτες,region_group,Αττική,Κυριάκος Μητσοτάκης,44.1464,2022,Q4,high
,leader_trait,Αξιόπιστος,region_group,Αττική,Αλέξης Τσίπρας,43.8925,2022,Q4,high
,leader_trait,Αξιόπιστος,region_group,Αττική,Κυριάκος Μητσοτάκης,56.1075,2022,Q4,high
,leader_trait,Σέβεται τις δημοκρατικές αρχές,region_group,Αττική,Αλέξης Τσίπρας,53.8155,2022,Q4,high
,leader_trait,Σέβεται τις δημοκρατικές αρχές,region_group,Αττική,Κυριάκος Μητσοτάκης,46.1845,2022,Q4,high
,leader_trait,Ικανός στη διαχείριση της οικονομίας,region_group,Αττική,Αλέξης Τσίπρας,35.0984,2022,Q4,high
,leader_trait,Ικανός στη διαχείριση της οικονομίας,region_group,Αττική,Κυριάκος Μητσοτάκης,64.9016,2022,Q4,high
,leader_trait,Αποτελεσματικός,region_group,Αττική,Αλέξης Τσίπρας,34.7285,2022,Q4,high
,leader_trait,Αποτελεσματικός,region_group,Αττική,Κυριάκος Μητσοτάκης,65.2715,2022,Q4,high
,leader_trait,Ακέραιος με το δημόσιο χρήμα,region_group,Αττική,Αλέξης Τσίπρας,55.9913,2022,Q4,high
,leader_trait,Ακέραιος με το δημόσιο χρήμα,region_group,Αττική,Κυριάκος Μητσοτάκης,44.0087,2022,Q4,high
,leader_trait,Έχει ηγετικά προσόντα,region_group,Αττική,Αλέξης Τσίπρας,42.415,2022,Q4,high
,leader_trait,Έχει ηγετικά προσόντα,region_group,Αττική,Κυριάκος Μητσοτάκης,57.585,2022,Q4,high
,leader_trait,Επιλέγει καλύτερους συνεργάτες,region_group,Αττική,Αλέξης Τσίπρας,34.9208,2022,Q4,high
,leader_trait,Επιλέγει καλύτερους συνεργάτες,region_group,Αττική,Κυριάκος Μητσοτάκης,65.0792,2022,Q4,high
,leader_choice_dilemma,Δίλημμα Μητσοτάκης ή Τσίπρας,region_group,Αττική,none,37.2338,2022,Q4,high
,leader_choice_dilemma,Δίλημμα Μητσοτάκης ή Τσίπρας,region_group,Αττική,Αλέξης Τσίπρας,27.605,2022,Q4,high
,leader_choice_dilemma,Δίλημμα Μητσοτάκης ή Τσίπρας,region_group,Αττική,Κυριάκος Μητσοτάκης,35.1612,2022,Q4,high
,suitable_pm,Καταλληλότερος για πρωθυπουργός,region_group,Αττική,none,30.9314,2022,Q4,high
,suitable_pm,Καταλληλότερος για πρωθυπουργός,region_group,Αττική,Αλέξης Τσίπρας,29.208,2022,Q4,high
,suitable_pm,Καταλληλότερος για πρωθυπουργός,region_group,Αττική,Κυριάκος Μητσοτάκης,39.8607,2022,Q4,high
,leader_performance_compare,Σύγκριση πρωθυπουργικής επίδοσης,region_group,Βόρειο Αιγαίο,none,19.5364,2022,Q4,low
,leader_performance_compare,Σύγκριση πρωθυπουργικής επίδοσης,region_group,Βόρειο Αιγαίο,Αλέξης Τσίπρας,29.2785,2022,Q4,low
,leader_performance_compare,Σύγκριση πρωθυπουργικής επίδοσης,region_group,Βόρειο Αιγαίο,Κυριάκος Μητσοτάκης,51.1851,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για τη διαφθορά,region_group,Βόρειο Αιγαίο,none,21.2135,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για τη διαφθορά,region_group,Βόρειο Αιγαίο,Αλέξης Τσίπρας,26.1205,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για τη διαφθορά,region_group,Βόρειο Αιγαίο,Κυριάκος Μητσοτάκης,52.666,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για την ακρίβεια,region_group,Βόρειο Αιγαίο,none,33.7355,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για την ακρίβεια,region_group,Βόρειο Αιγαίο,Αλέξης Τσίπρας,11.3452,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για την ακρίβεια,region_group,Βόρειο Αιγαίο,Κυριάκος Μητσοτάκης,54.9193,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για την ανεργία,region_group,Βόρειο Αιγαίο,none,24.4413,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για την ανεργία,region_group,Βόρειο Αιγαίο,Αλέξης Τσίπρας,25.886,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για την ανεργία,region_group,Βόρειο Αιγαίο,Κυριάκος Μητσοτάκης,49.6727,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για την εγκληματικότητα,region_group,Βόρειο Αιγαίο,none,22.8203,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για την εγκληματικότητα,region_group,Βόρειο Αιγαίο,Αλέξης Τσίπρας,34.2508,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για την εγκληματικότητα,region_group,Βόρειο Αιγαίο,Κυριάκος Μητσοτάκης,42.9289,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για την κατάσταση στα μέσα ενημέρωσης,region_group,Βόρειο Αιγαίο,none,22.2104,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για την κατάσταση στα μέσα ενημέρωσης,region_group,Βόρειο Αιγαίο,Αλέξης Τσίπρας,17.394,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για την κατάσταση στα μέσα ενημέρωσης,region_group,Βόρειο Αιγαίο,Κυριάκος Μητσοτάκης,60.3955,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για τις υποκλοπές,region_group,Βόρειο Αιγαίο,none,20.2031,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για τις υποκλοπές,region_group,Βόρειο Αιγαίο,Αλέξης Τσίπρας,19.199,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για τις υποκλοπές,region_group,Βόρειο Αιγαίο,Κυριάκος Μητσοτάκης,60.5979,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για τους πλειστηριασμούς πρώτης κατοικίας,region_group,Βόρειο Αιγαίο,none,16.1505,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για τους πλειστηριασμούς πρώτης κατοικίας,region_group,Βόρειο Αιγαίο,Αλέξης Τσίπρας,39.2265,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για τους πλειστηριασμούς πρώτης κατοικίας,region_group,Βόρειο Αιγαίο,Κυριάκος Μητσοτάκης,44.6231,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για τους χαμηλούς μισθούς/συντάξεις,region_group,Βόρειο Αιγαίο,none,31.223,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για τους χαμηλούς μισθούς/συντάξεις,region_group,Βόρειο Αιγαίο,Αλέξης Τσίπρας,25.756,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για τους χαμηλούς μισθούς/συντάξεις,region_group,Βόρειο Αιγαίο,Κυριάκος Μητσοτάκης,43.021,2022,Q4,low
,leader_trait,Ασυμβίβαστος με τα συμφέροντα,region_group,Βόρειο Αιγαίο,Αλέξης Τσίπρας,35.2929,2022,Q4,low
,leader_trait,Ασυμβίβαστος με τα συμφέροντα,region_group,Βόρειο Αιγαίο,Κυριάκος Μητσοτάκης,64.7071,2022,Q4,low
,leader_trait,Εκφράζει το μεσαίο χώρο,region_group,Βόρειο Αιγαίο,Αλέξης Τσίπρας,39.0152,2022,Q4,low
,leader_trait,Εκφράζει το μεσαίο χώρο,region_group,Βόρειο Αιγαίο,Κυριάκος Μητσοτάκης,60.9848,2022,Q4,low
,leader_trait,Κοντά στους πολίτες,region_group,Βόρειο Αιγαίο,Αλέξης Τσίπρας,47.0989,2022,Q4,low
,leader_trait,Κοντά στους πολίτες,region_group,Βόρειο Αιγαίο,Κυριάκος Μητσοτάκης,52.9011,2022,Q4,low
,leader_trait,Αξιόπιστος,region_group,Βόρειο Αιγαίο,Αλέξης Τσίπρας,40.265,2022,Q4,low
,leader_trait,Αξιόπιστος,region_group,Βόρειο Αιγαίο,Κυριάκος Μητσοτάκης,59.735,2022,Q4,low
,leader_trait,Σέβεται τις δημοκρατικές αρχές,region_group,Βόρειο Αιγαίο,Αλέξης Τσίπρας,38.3096,2022,Q4,low
,leader_trait,Σέβεται τις δημοκρατικές αρχές,region_group,Βόρειο Αιγαίο,Κυριάκος Μητσοτάκης,61.6904,2022,Q4,low
,leader_trait,Ικανός στη διαχείριση της οικονομίας,region_group,Βόρειο Αιγαίο,Αλέξης Τσίπρας,38.9916,2022,Q4,low
,leader_trait,Ικανός στη διαχείριση της οικονομίας,region_group,Βόρειο Αιγαίο,Κυριάκος Μητσοτάκης,61.0084,2022,Q4,low
,leader_trait,Αποτελεσματικός,region_group,Βόρειο Αιγαίο,Αλέξης Τσίπρας,28.8481,2022,Q4,low
,leader_trait,Αποτελεσματικός,region_group,Βόρειο Αιγαίο,Κυριάκος Μητσοτάκης,71.1519,2022,Q4,low
,leader_trait,Ακέραιος με το δημόσιο χρήμα,region_group,Βόρειο Αιγαίο,Αλέξης Τσίπρας,44.5947,2022,Q4,low
,leader_trait,Ακέραιος με το δημόσιο χρήμα,region_group,Βόρειο Αιγαίο,Κυριάκος Μητσοτάκης,55.4053,2022,Q4,low
,leader_trait,Έχει ηγετικά προσόντα,region_group,Βόρειο Αιγαίο,Αλέξης Τσίπρας,31.9051,2022,Q4,low
,leader_trait,Έχει ηγετικά προσόντα,region_group,Βόρειο Αιγαίο,Κυριάκος Μητσοτάκης,68.0949,2022,Q4,low
,leader_trait,Επιλέγει καλύτερους συνεργάτες,region_group,Βόρειο Αιγαίο,Αλέξης Τσίπρας,29.2138,2022,Q4,low
,leader_trait,Επιλέγει καλύτερους συνεργάτες,region_group,Βόρειο Αιγαίο,Κυριάκος Μητσοτάκης,70.7862,2022,Q4,low
