survey_id,file_name,survey_date_midpoint,survey_year,survey_month,survey_quarter,survey_period,time_status,include_in_time_trend,group_type,group,party,vote_share_weighted_valid,n_party_unweighted,n_valid_vote_unweighted,n_total_group_unweighted,weighted_base_valid,sample_confidence,data_status,include_in_app_draft
SURVEY_03,export_dataset_weighted.sav,2022-12-10 23:27:12,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,region_group,Θεσσαλία,ΠΑΣΟΚ/ΚΙΝΑΛ,10.7011,11,92,125,137.1048,low,ok,True
SURVEY_03,export_dataset_weighted.sav,2022-12-10 23:27:12,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,region_group,Θεσσαλία,ΣΥΡΙΖΑ,32.7573,19,92,125,137.1048,low,ok,True
SURVEY_03,export_dataset_weighted.sav,2022-12-10 23:27:12,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,region_group,Ιόνια νησιά,other_party,9.2998,3,44,60,44.6577,low,ok,True
SURVEY_03,export_dataset_weighted.sav,2022-12-10 23:27:12,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,region_group,Ιόνια νησιά,Ελληνική Λύση,1.6262,1,44,60,44.6577,low,ok,True
SURVEY_03,export_dataset_weighted.sav,2022-12-10 23:27:12,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,region_group,Ιόνια νησιά,ΚΚΕ,4.4825,3,44,60,44.6577,low,ok,True
SURVEY_03,export_dataset_weighted.sav,2022-12-10 23:27:12,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,region_group,Ιόνια νησιά,ΜέΡΑ25,5.7835,3,44,60,44.6577,low,ok,True
SURVEY_03,export_dataset_weighted.sav,2022-12-10 23:27:12,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,region_group,Ιόνια νησιά,ΝΔ,33.5434,18,44,60,44.6577,low,ok,True
SURVEY_03,export_dataset_weighted.sav,2022-12-10 23:27:12,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,region_group,Ιόνια νησιά,ΠΑΣΟΚ/ΚΙΝΑΛ,8.5495,5,44,60,44.6577,low,ok,True
SURVEY_03,export_dataset_weighted.sav,2022-12-10 23:27:12,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,region_group,Ιόνια νησιά,ΣΥΡΙΖΑ,36.715,11,44,60,44.6577,low,ok,True
SURVEY_03,export_dataset_weighted.sav,2022-12-10 23:27:12,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,region_group,Κεντρική Μακεδονία,other_party,5.3483,23,263,362,305.931,medium,ok,True
SURVEY_03,export_dataset_weighted.sav,2022-12-10 23:27:12,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,region_group,Κεντρική Μακεδονία,Ελληνική Λύση,5.4845,8,263,362,305.931,medium,ok,True
SURVEY_03,export_dataset_weighted.sav,2022-12-10 23:27:12,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,region_group,Κεντρική Μακεδονία,ΚΚΕ,8.0284,19,263,362,305.931,medium,ok,True
SURVEY_03,export_dataset_weighted.sav,2022-12-10 23:27:12,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,region_group,Κεντρική Μακεδονία,ΜέΡΑ25,5.6649,11,263,362,305.931,medium,ok,True
SURVEY_03,export_dataset_weighted.sav,2022-12-10 23:27:12,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,region_group,Κεντρική Μακεδονία,ΝΔ,38.6223,113,263,362,305.931,medium,ok,True
SURVEY_03,export_dataset_weighted.sav,2022-12-10 23:27:12,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,region_group,Κεντρική Μακεδονία,ΠΑΣΟΚ/ΚΙΝΑΛ,12.9833,36,263,362,305.931,medium,ok,True
SURVEY_03,export_dataset_weighted.sav,2022-12-10 23:27:12,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,region_group,Κεντρική Μακεδονία,ΣΥΡΙΖΑ,19.7366,46,263,362,305.931,medium,ok,True
SURVEY_03,export_dataset_weighted.sav,2022-12-10 23:27:12,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,region_group,Κεντρική Μακεδονία,Χρυσή Αυγή,4.1318,7,263,362,305.931,medium,ok,True
SURVEY_03,export_dataset_weighted.sav,2022-12-10 23:27:12,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,region_group,Κρήτη,other_party,4.0084,3,98,137,92.0395,low,ok,True
SURVEY_03,export_dataset_weighted.sav,2022-12-10 23:27:12,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,region_group,Κρήτη,Ελληνική Λύση,4.3229,4,98,137,92.0395,low,ok,True
SURVEY_03,export_dataset_weighted.sav,2022-12-10 23:27:12,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,region_group,Κρήτη,ΚΚΕ,9.1625,10,98,137,92.0395,low,ok,True
SURVEY_03,export_dataset_weighted.sav,2022-12-10 23:27:12,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,region_group,Κρήτη,ΜέΡΑ25,4.1185,4,98,137,92.0395,low,ok,True
SURVEY_03,export_dataset_weighted.sav,2022-12-10 23:27:12,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,region_group,Κρήτη,ΝΔ,28.2266,34,98,137,92.0395,low,ok,True
SURVEY_03,export_dataset_weighted.sav,2022-12-10 23:27:12,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,region_group,Κρήτη,ΠΑΣΟΚ/ΚΙΝΑΛ,16.2099,14,98,137,92.0395,low,ok,True
SURVEY_03,export_dataset_weighted.sav,2022-12-10 23:27:12,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,region_group,Κρήτη,ΣΥΡΙΖΑ,31.9275,27,98,137,92.0395,low,ok,True
SURVEY_03,export_dataset_weighted.sav,2022-12-10 23:27:12,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,region_group,Κρήτη,Χρυσή Αυγή,2.0237,2,98,137,92.0395,low,ok,True
SURVEY_03,export_dataset_weighted.sav,2022-12-10 23:27:12,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,region_group,Νότιο Αιγαίο,other_party,3.4827,1,61,81,66.1601,low,ok,True
SURVEY_03,export_dataset_weighted.sav,2022-12-10 23:27:12,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,region_group,Νότιο Αιγαίο,Ελληνική Λύση,1.8002,2,61,81,66.1601,low,ok,True
SURVEY_03,export_dataset_weighted.sav,2022-12-10 23:27:12,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,region_group,Νότιο Αιγαίο,ΚΚΕ,8.6536,4,61,81,66.1601,low,ok,True
SURVEY_03,export_dataset_weighted.sav,2022-12-10 23:27:12,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,region_group,Νότιο Αιγαίο,ΜέΡΑ25,1.4699,3,61,81,66.1601,low,ok,True
SURVEY_03,export_dataset_weighted.sav,2022-12-10 23:27:12,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,region_group,Νότιο Αιγαίο,ΝΔ,40.5039,28,61,81,66.1601,low,ok,True
SURVEY_03,export_dataset_weighted.sav,2022-12-10 23:27:12,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,region_group,Νότιο Αιγαίο,ΠΑΣΟΚ/ΚΙΝΑΛ,14.8075,8,61,81,66.1601,low,ok,True
SURVEY_03,export_dataset_weighted.sav,2022-12-10 23:27:12,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,region_group,Νότιο Αιγαίο,ΣΥΡΙΖΑ,29.2823,15,61,81,66.1601,low,ok,True
SURVEY_03,export_dataset_weighted.sav,2022-12-10 23:27:12,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,region_group,Πελοπόννησος,other_party,3.4907,2,99,136,138.4713,low,ok,True
SURVEY_03,export_dataset_weighted.sav,2022-12-10 23:27:12,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,region_group,Πελοπόννησος,Ελληνική Λύση,2.4174,4,99,136,138.4713,low,ok,True
SURVEY_03,export_dataset_weighted.sav,2022-12-10 23:27:12,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,region_group,Πελοπόννησος,ΚΚΕ,2.6597,4,99,136,138.4713,low,ok,True
SURVEY_03,export_dataset_weighted.sav,2022-12-10 23:27:12,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,region_group,Πελοπόννησος,ΜέΡΑ25,1.2534,1,99,136,138.4713,low,ok,True
SURVEY_03,export_dataset_weighted.sav,2022-12-10 23:27:12,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,region_group,Πελοπόννησος,ΝΔ,50.4542,49,99,136,138.4713,low,ok,True
SURVEY_03,export_dataset_weighted.sav,2022-12-10 23:27:12,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,region_group,Πελοπόννησος,ΠΑΣΟΚ/ΚΙΝΑΛ,20.7279,17,99,136,138.4713,low,ok,True
SURVEY_03,export_dataset_weighted.sav,2022-12-10 23:27:12,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,region_group,Πελοπόννησος,Πλεύση Ελευθερίας,0.7723,1,99,136,138.4713,low,ok,True
SURVEY_03,export_dataset_weighted.sav,2022-12-10 23:27:12,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,region_group,Πελοπόννησος,ΣΥΡΙΖΑ,16.4766,19,99,136,138.4713,low,ok,True
SURVEY_03,export_dataset_weighted.sav,2022-12-10 23:27:12,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,region_group,Πελοπόννησος,Χρυσή Αυγή,1.7477,2,99,136,138.4713,low,ok,True
SURVEY_03,export_dataset_weighted.sav,2022-12-10 23:27:12,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,region_group,Στερεά Ελλάδα,other_party,7.2404,6,70,107,74.7847,low,ok,True
SURVEY_03,export_dataset_weighted.sav,2022-12-10 23:27:12,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,region_group,Στερεά Ελλάδα,Ελληνική Λύση,3.9528,2,70,107,74.7847,low,ok,True
SURVEY_03,export_dataset_weighted.sav,2022-12-10 23:27:12,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,region_group,Στερεά Ελλάδα,ΜέΡΑ25,0.6958,1,70,107,74.7847,low,ok,True
SURVEY_03,export_dataset_weighted.sav,2022-12-10 23:27:12,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,region_group,Στερεά Ελλάδα,ΝΔ,36.3577,35,70,107,74.7847,low,ok,True
SURVEY_03,export_dataset_weighted.sav,2022-12-10 23:27:12,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,region_group,Στερεά Ελλάδα,ΠΑΣΟΚ/ΚΙΝΑΛ,13.8269,8,70,107,74.7847,low,ok,True
SURVEY_03,export_dataset_weighted.sav,2022-12-10 23:27:12,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,region_group,Στερεά Ελλάδα,Πλεύση Ελευθερίας,2.4505,1,70,107,74.7847,low,ok,True
SURVEY_03,export_dataset_weighted.sav,2022-12-10 23:27:12,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,region_group,Στερεά Ελλάδα,ΣΥΡΙΖΑ,35.476,17,70,107,74.7847,low,ok,True
SURVEY_04,pol62018.sav,,2018.0,6.0,Q2,2018-Q2,filename_month_year:pol6_2018,True,gender,female,other_party,7.335,30,409,570,409.0,high,ok,True
SURVEY_04,pol62018.sav,,2018.0,6.0,Q2,2018-Q2,filename_month_year:pol6_2018,True,gender,female,Ένωση Κεντρώων,2.6895,11,409,570,409.0,high,ok,True
SURVEY_04,pol62018.sav,,2018.0,6.0,Q2,2018-Q2,filename_month_year:pol6_2018,True,gender,female,ΑΝΕΛ,0.978,4,409,570,409.0,high,ok,True
SURVEY_04,pol62018.sav,,2018.0,6.0,Q2,2018-Q2,filename_month_year:pol6_2018,True,gender,female,Ελληνική Λύση,2.2005,9,409,570,409.0,high,ok,True
SURVEY_04,pol62018.sav,,2018.0,6.0,Q2,2018-Q2,filename_month_year:pol6_2018,True,gender,female,ΚΚΕ,6.846,28,409,570,409.0,high,ok,True
SURVEY_04,pol62018.sav,,2018.0,6.0,Q2,2018-Q2,filename_month_year:pol6_2018,True,gender,female,ΝΔ,30.8068,126,409,570,409.0,high,ok,True
SURVEY_04,pol62018.sav,,2018.0,6.0,Q2,2018-Q2,filename_month_year:pol6_2018,True,gender,female,ΠΑΣΟΚ/ΚΙΝΑΛ,4.89,20,409,570,409.0,high,ok,True
SURVEY_04,pol62018.sav,,2018.0,6.0,Q2,2018-Q2,filename_month_year:pol6_2018,True,gender,female,Πλεύση Ελευθερίας,1.467,6,409,570,409.0,high,ok,True
SURVEY_04,pol62018.sav,,2018.0,6.0,Q2,2018-Q2,filename_month_year:pol6_2018,True,gender,female,ΣΥΡΙΖΑ,33.7408,138,409,570,409.0,high,ok,True
SURVEY_04,pol62018.sav,,2018.0,6.0,Q2,2018-Q2,filename_month_year:pol6_2018,True,gender,female,Χρυσή Αυγή,9.0465,37,409,570,409.0,high,ok,True
SURVEY_04,pol62018.sav,,2018.0,6.0,Q2,2018-Q2,filename_month_year:pol6_2018,True,gender,male,other_party,9.0689,75,827,990,827.0,high,ok,True
SURVEY_04,pol62018.sav,,2018.0,6.0,Q2,2018-Q2,filename_month_year:pol6_2018,True,gender,male,Ένωση Κεντρώων,1.6929,14,827,990,827.0,high,ok,True
SURVEY_04,pol62018.sav,,2018.0,6.0,Q2,2018-Q2,filename_month_year:pol6_2018,True,gender,male,ΑΝΕΛ,1.3301,11,827,990,827.0,high,ok,True
SURVEY_04,pol62018.sav,,2018.0,6.0,Q2,2018-Q2,filename_month_year:pol6_2018,True,gender,male,Ελληνική Λύση,2.4184,20,827,990,827.0,high,ok,True
SURVEY_04,pol62018.sav,,2018.0,6.0,Q2,2018-Q2,filename_month_year:pol6_2018,True,gender,male,ΚΚΕ,3.9903,33,827,990,827.0,high,ok,True
SURVEY_04,pol62018.sav,,2018.0,6.0,Q2,2018-Q2,filename_month_year:pol6_2018,True,gender,male,ΜέΡΑ25,1.0883,9,827,990,827.0,high,ok,True
SURVEY_04,pol62018.sav,,2018.0,6.0,Q2,2018-Q2,filename_month_year:pol6_2018,True,gender,male,ΝΔ,30.1088,249,827,990,827.0,high,ok,True
SURVEY_04,pol62018.sav,,2018.0,6.0,Q2,2018-Q2,filename_month_year:pol6_2018,True,gender,male,ΠΑΣΟΚ/ΚΙΝΑΛ,12.8174,106,827,990,827.0,high,ok,True
SURVEY_04,pol62018.sav,,2018.0,6.0,Q2,2018-Q2,filename_month_year:pol6_2018,True,gender,male,Πλεύση Ελευθερίας,0.6046,5,827,990,827.0,high,ok,True
SURVEY_04,pol62018.sav,,2018.0,6.0,Q2,2018-Q2,filename_month_year:pol6_2018,True,gender,male,ΣΥΡΙΖΑ,28.1741,233,827,990,827.0,high,ok,True
SURVEY_04,pol62018.sav,,2018.0,6.0,Q2,2018-Q2,filename_month_year:pol6_2018,True,gender,male,Χρυσή Αυγή,8.7062,72,827,990,827.0,high,ok,True
SURVEY_04,pol62018.sav,,2018.0,6.0,Q2,2018-Q2,filename_month_year:pol6_2018,True,age_group,18-24,other_party,9.2308,12,130,176,130.0,medium,ok,True
SURVEY_04,pol62018.sav,,2018.0,6.0,Q2,2018-Q2,filename_month_year:pol6_2018,True,age_group,18-24,Ένωση Κεντρώων,3.0769,4,130,176,130.0,medium,ok,True
